 , C00, C05, C17, C26, C31, C32, C34, C36, C37, C39, C41
Time(s)/Cell Status, undecided, undecided, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
154.5,3.39E-13,0.5571568,1.65E-06,0.008282921,4.57E-05,1.977084,1.727075,0.001131871,1.25E-08,0.09028449,3.78E-06
154.6,3.24E-13,0.571429,1.58E-06,0.007943158,4.38E-05,1.893955,1.811526,0.001085332,1.20E-08,0.08657114,3.62E-06
154.7,3.10E-13,0.5467185,1.52E-06,0.007617332,4.20E-05,1.954273,1.738295,0.001040706,1.15E-08,0.08301052,3.48E-06
154.8,2.96E-13,0.5230765,1.45E-06,0.00730487,4.03E-05,2.011565,1.757147,0.000997915,1.10E-08,0.07959635,3.33E-06
154.9,2.84E-13,0.547483,1.39E-06,0.007005226,3.87E-05,1.926986,1.690594,0.000956884,1.06E-08,0.0763226,3.20E-06
155,2.71E-13,0.5291818,1.33E-06,0.006717873,3.71E-05,2.026715,1.809966,0.00091754,1.02E-08,0.0731835,3.07E-06
155.1,2.59E-13,0.5062982,1.28E-06,0.006442307,3.56E-05,1.941499,1.825278,0.000879813,9.73E-09,0.0701735,2.94E-06
155.2,2.48E-13,0.4844041,1.23E-06,0.006178045,3.41E-05,1.90106,1.751492,0.000843638,9.34E-09,0.0672873,2.82E-06
155.3,2.37E-13,0.4634568,1.17E-06,0.005924623,3.27E-05,1.891748,1.846051,0.00080895,8.95E-09,0.06451982,2.71E-06
155.4,2.27E-13,0.4547717,1.13E-06,0.005681596,3.14E-05,1.929133,1.771425,0.000775689,8.59E-09,0.06186615,2.60E-06
155.5,2.17E-13,0.4422919,1.08E-06,0.005448538,3.01E-05,2.010763,1.773181,0.000743795,8.23E-09,0.05932163,2.49E-06
155.6,2.07E-13,0.4660908,1.03E-06,0.00522504,2.88E-05,1.926218,1.762868,0.000713212,7.90E-09,0.05688177,2.39E-06
155.7,1.98E-13,0.4459355,9.90E-07,0.00501071,2.77E-05,1.913233,1.727143,0.000683887,7.57E-09,0.05454226,2.30E-06
155.8,1.90E-13,0.4266517,9.49E-07,0.004805171,2.65E-05,1.926295,1.878521,0.000655767,7.26E-09,0.05229897,2.20E-06
155.9,1.81E-13,0.4637747,9.09E-07,0.004608064,2.54E-05,1.897444,1.802583,0.000628804,6.96E-09,0.05014794,2.11E-06
156,1.73E-13,0.4437195,8.71E-07,0.004419043,2.44E-05,1.915626,1.811566,0.00060295,6.68E-09,0.04808538,2.03E-06
156.1,1.66E-13,0.4468319,8.35E-07,0.004237775,2.34E-05,1.93276,1.811128,0.000578158,6.40E-09,0.04610766,1.94E-06
156.2,1.59E-13,0.4275094,8.00E-07,0.004063942,2.24E-05,1.92564,1.76937,0.000554386,6.14E-09,0.04421128,1.87E-06
156.3,1.52E-13,0.4090224,7.66E-07,0.00389724,2.15E-05,1.959506,1.73183,0.000531591,5.89E-09,0.05365676,1.79E-06
156.4,1.45E-13,0.3913349,7.34E-07,0.003737376,2.06E-05,1.877116,1.661821,0.000509734,5.65E-09,0.05144989,1.72E-06
156.5,1.39E-13,0.4198539,7.04E-07,0.003584069,1.98E-05,1.79819,1.77146,0.000488775,5.42E-09,0.04933379,1.65E-06
156.6,1.33E-13,0.4158954,6.74E-07,0.003437052,1.90E-05,1.760511,1.705218,0.000468678,5.19E-09,0.08835284,1.58E-06
156.7,1.27E-13,0.403865,6.46E-07,0.003296065,1.82E-05,1.824597,1.783944,0.000449408,4.98E-09,0.08471894,1.52E-06
156.8,1.21E-13,0.3864005,6.19E-07,0.003160861,1.74E-05,1.880641,1.711828,0.000430929,4.78E-09,0.0812345,1.45E-06
156.9,1.16E-13,0.3696912,5.93E-07,0.003031203,1.67E-05,1.801567,1.785268,0.000413211,4.58E-09,0.07789337,1.40E-06
157,1.11E-13,0.3537045,5.69E-07,0.002906864,1.60E-05,1.864189,1.713099,0.000396221,4.39E-09,0.07468966,1.34E-06
157.1,1.06E-13,0.3952298,5.45E-07,0.002787625,1.54E-05,1.904868,1.8113,0.000379929,4.21E-09,0.07161772,1.28E-06
157.2,1.01E-13,0.4067941,5.22E-07,0.002673277,1.48E-05,1.824775,1.738079,0.000364308,4.04E-09,0.06867213,1.23E-06
157.3,9.69E-14,0.389203,5.00E-07,0.00256362,1.42E-05,1.797746,1.684094,0.000349329,3.88E-09,0.06584768,1.18E-06
157.4,9.27E-14,0.3723725,4.79E-07,0.002458461,1.36E-05,1.860383,1.616015,0.000334965,3.72E-09,0.06313941,1.13E-06
157.5,8.86E-14,0.3562698,4.59E-07,0.002357615,1.30E-05,1.872237,1.902772,0.000321192,3.56E-09,0.06054252,1.09E-06
157.6,8.48E-14,0.3408635,4.40E-07,0.002260906,1.25E-05,1.793517,1.825853,0.000307986,3.42E-09,0.05805244,1.04E-06
157.7,8.11E-14,0.3261234,4.22E-07,0.002168164,1.20E-05,1.852992,1.76683,0.000295323,3.28E-09,0.05566478,1.00E-06
157.8,7.75E-14,0.3420711,4.04E-07,0.002079227,1.15E-05,1.77508,1.695407,0.00028318,3.14E-09,0.05337532,9.61E-07
157.9,7.41E-14,0.3272787,3.87E-07,0.001993937,1.10E-05,1.934255,1.778393,0.000271536,3.01E-09,0.05118003,9.22E-07
158,7.09E-14,0.3131261,3.71E-07,0.001912146,1.06E-05,1.852926,1.763021,0.000260372,2.89E-09,0.04907502,8.85E-07
158.1,6.78E-14,0.2995855,3.56E-07,0.00183371,1.01E-05,1.775017,1.691751,0.000249666,2.77E-09,0.04705659,8.49E-07
158.2,6.48E-14,0.3036008,3.41E-07,0.001758492,9.71E-06,1.700384,1.623362,0.0002394,2.66E-09,0.04512118,8.14E-07
158.3,6.20E-14,0.2940917,3.26E-07,0.001686359,9.31E-06,1.686262,1.588081,0.000229557,2.55E-09,0.04326538,7.81E-07
158.4,5.93E-14,0.2813742,3.13E-07,0.001617185,8.93E-06,1.763343,1.802175,0.000220118,2.45E-09,0.0414859,7.50E-07
158.5,5.67E-14,0.2951029,3.00E-07,0.001550848,8.56E-06,1.862174,1.765593,0.000211068,2.35E-09,0.03977961,7.19E-07
158.6,5.42E-14,0.2823416,2.87E-07,0.001487233,8.21E-06,1.783876,1.694219,0.000202389,2.25E-09,0.03814349,6.90E-07
158.7,5.18E-14,0.2701322,2.75E-07,0.001426227,7.87E-06,1.855215,1.740816,0.000194067,2.16E-09,0.03657467,6.62E-07
158.8,4.96E-14,0.2667736,2.64E-07,0.001367723,7.55E-06,1.77721,1.748848,0.000186088,2.07E-09,0.03507038,6.35E-07
158.9,4.74E-14,0.2552374,2.53E-07,0.00131162,7.24E-06,1.886971,1.678151,0.000178437,1.98E-09,0.03362795,6.09E-07
159,4.53E-14,0.2442001,2.42E-07,0.001257817,6.94E-06,1.80763,1.610313,0.0001711,1.90E-09,0.03224485,5.84E-07
159.1,4.33E-14,0.23364,2.32E-07,0.001206222,6.66E-06,1.813064,1.611832,0.000164065,1.82E-09,0.03091864,5.61E-07
159.2,4.15E-14,0.2235366,2.22E-07,0.001156743,6.39E-06,1.899988,1.644885,0.000157319,1.75E-09,0.02964698,5.38E-07
159.3,3.96E-14,0.2138702,2.13E-07,0.001109293,6.12E-06,1.832157,1.796672,0.00015085,1.68E-09,0.02842761,5.16E-07
159.4,3.79E-14,0.2046217,2.04E-07,0.00106379,5.87E-06,1.760163,1.724042,0.000144648,1.61E-09,0.0272584,4.95E-07
159.5,3.62E-14,0.1957731,1.96E-07,0.001020154,5.63E-06,1.892367,1.654348,0.0001387,1.54E-09,0.02613728,4.75E-07
159.6,3.47E-14,0.1873072,1.87E-07,0.000978307,5.40E-06,1.844013,1.624736,0.000132997,1.48E-09,0.02506227,4.56E-07
159.7,3.31E-14,0.1792074,1.80E-07,0.000938177,5.18E-06,1.937971,1.559057,0.000127529,1.42E-09,0.02403148,4.37E-07
159.8,3.17E-14,0.1714579,1.72E-07,0.000899694,4.97E-06,1.879684,1.554486,0.000122285,1.36E-09,0.02304308,4.19E-07
159.9,3.03E-14,0.1640435,1.65E-07,0.000862788,4.76E-06,1.822463,1.618992,0.000117257,1.31E-09,0.02209533,4.02E-07
160,2.90E-14,0.1569497,1.58E-07,0.000827397,4.57E-06,1.856425,1.553545,0.000112436,1.25E-09,0.02118656,3.86E-07
160.1,2.77E-14,0.1501626,1.51E-07,0.000793457,4.38E-06,1.835509,1.586013,0.000107813,1.20E-09,0.02031517,3.70E-07
160.2,2.65E-14,0.1436691,1.45E-07,0.00076091,4.20E-06,1.893342,1.670907,0.00010338,1.15E-09,0.01947962,3.55E-07
160.3,2.53E-14,0.1374563,1.39E-07,0.000729698,4.03E-06,1.834414,1.653219,9.91E-05,1.10E-09,0.01867843,3.41E-07
160.4,2.42E-14,0.1315123,1.33E-07,0.000699766,3.86E-06,1.757283,1.659276,9.51E-05,1.06E-09,0.0179102,3.27E-07
160.5,2.32E-14,0.1258252,1.28E-07,0.000671061,3.71E-06,1.750732,1.605535,9.11E-05,1.02E-09,0.01717356,3.14E-07
160.6,2.22E-14,0.1203841,1.22E-07,0.000643535,3.55E-06,1.769872,1.72788,8.74E-05,9.74E-10,0.01646723,3.01E-07
160.7,2.12E-14,0.1151783,1.17E-07,0.000617137,3.41E-06,1.787578,1.658031,8.38E-05,9.34E-10,0.01578994,2.89E-07
160.8,2.03E-14,0.1101976,1.12E-07,0.000591822,3.27E-06,1.841497,1.591006,8.04E-05,8.95E-10,0.01514051,2.77E-07
160.9,1.94E-14,0.1054323,1.08E-07,0.000567546,3.13E-06,1.858061,1.600452,7.71E-05,8.59E-10,0.01451779,2.66E-07
161,1.85E-14,0.100873,1.03E-07,0.000544265,3.01E-06,1.791431,1.535754,7.39E-05,8.23E-10,0.01392068,2.55E-07
161.1,1.77E-14,0.09651092,9.89E-08,0.000521939,2.88E-06,1.859344,1.559456,7.08E-05,7.90E-10,0.01334813,2.45E-07
161.2,1.70E-14,0.11294,9.47E-08,0.000500529,2.76E-06,1.882256,1.496416,6.79E-05,7.57E-10,0.01279913,2.35E-07
161.3,1.62E-14,0.1515385,9.08E-08,0.000479998,2.65E-06,1.83823,1.523398,6.51E-05,7.26E-10,0.01227271,2.25E-07
161.4,1.55E-14,0.1449854,8.70E-08,0.000460308,2.54E-06,1.760939,1.627766,6.25E-05,6.96E-10,0.01176794,2.16E-07
161.5,1.48E-14,0.1425203,8.33E-08,0.000441427,2.44E-06,1.809903,1.639736,5.99E-05,6.68E-10,0.01128393,2.07E-07
161.6,1.42E-14,0.1363572,7.99E-08,0.000423319,2.34E-06,1.768282,1.57345,5.74E-05,6.41E-10,0.01081983,1.99E-07
161.7,1.36E-14,0.1313248,7.65E-08,0.000405955,2.24E-06,1.800509,1.619815,5.51E-05,6.14E-10,0.01037482,1.91E-07
161.8,1.30E-14,0.1256458,7.33E-08,0.000389303,2.15E-06,1.786503,1.554334,5.28E-05,5.89E-10,0.009948107,1.83E-07
161.9,1.24E-14,0.1202125,7.03E-08,0.000373334,2.06E-06,1.756081,1.491501,5.06E-05,5.65E-10,0.009538948,1.76E-07
162,1.19E-14,0.1150141,6.73E-08,0.00035802,1.98E-06,1.682244,1.569201,4.86E-05,5.42E-10,0.009146616,1.68E-07
162.1,1.13E-14,0.1100405,6.45E-08,0.000343334,1.90E-06,1.780837,1.505767,4.66E-05,5.20E-10,0.008770421,1.62E-07
162.2,1.08E-14,0.105282,6.18E-08,0.00032925,1.82E-06,1.705959,1.444897,4.46E-05,4.98E-10,0.008409698,1.55E-07
162.3,1.04E-14,0.1060925,5.92E-08,0.000315745,1.74E-06,1.740967,1.386487,4.28E-05,4.78E-10,0.008063813,1.49E-07
162.4,9.91E-15,0.1127118,5.68E-08,0.000302793,1.67E-06,1.776223,1.330439,4.10E-05,4.58E-10,0.007732153,1.43E-07
162.5,9.48E-15,0.1078377,5.44E-08,0.000290372,1.60E-06,1.756918,1.467764,3.94E-05,4.39E-10,0.007414134,1.37E-07
162.6,9.06E-15,0.1031744,5.21E-08,0.000278461,1.54E-06,1.806008,1.601022,3.77E-05,4.21E-10,0.007109195,1.31E-07
162.7,8.67E-15,0.09871283,4.99E-08,0.000267039,1.47E-06,1.823531,1.651454,3.62E-05,4.04E-10,0.006816798,1.26E-07
162.8,8.29E-15,0.09444416,4.79E-08,0.000256085,1.41E-06,1.755033,1.584694,3.47E-05,3.88E-10,0.006536427,1.21E-07
162.9,7.93E-15,0.09036007,4.59E-08,0.00024558,1.36E-06,1.810601,1.647455,3.33E-05,3.72E-10,0.006267588,1.16E-07
163,7.58E-15,0.08645259,4.39E-08,0.000235507,1.30E-06,1.734472,1.580857,3.19E-05,3.56E-10,0.006009805,1.11E-07
163.1,7.25E-15,0.08271408,4.21E-08,0.000225846,1.25E-06,1.849834,1.535357,3.06E-05,3.42E-10,0.005762626,1.07E-07
163.2,6.93E-15,0.07913724,4.03E-08,0.000216582,1.20E-06,1.862477,1.663286,2.93E-05,3.28E-10,0.005525612,1.02E-07
163.3,6.63E-15,0.07571508,3.87E-08,0.000207698,1.15E-06,1.809838,1.596048,2.81E-05,3.14E-10,0.005298347,9.83E-08
163.4,6.34E-15,0.0724409,3.70E-08,0.000199178,1.10E-06,1.733741,1.568678,2.70E-05,3.02E-10,0.005080429,9.43E-08
163.5,6.06E-15,0.06930831,3.55E-08,0.000191008,1.05E-06,1.843092,1.663731,2.59E-05,2.89E-10,0.004871474,9.05E-08
163.6,5.80E-15,0.06631118,3.40E-08,0.000183173,1.01E-06,1.841836,1.606514,2.48E-05,2.77E-10,0.004671113,8.68E-08
163.7,5.54E-15,0.06344366,3.26E-08,0.000175659,9.70E-07,1.764393,1.541571,2.38E-05,2.66E-10,0.004478993,8.33E-08
163.8,5.30E-15,0.06070014,3.12E-08,0.000168454,9.30E-07,1.690207,1.618665,2.28E-05,2.55E-10,0.004294774,7.99E-08
163.9,5.07E-15,0.05807526,2.99E-08,0.000161544,8.92E-07,1.687753,1.553231,2.19E-05,2.45E-10,0.004118133,7.66E-08
164,4.85E-15,0.05556389,2.87E-08,0.000154917,8.55E-07,1.61679,1.573916,2.10E-05,2.35E-10,0.003948756,7.35E-08
164.1,4.63E-15,0.05316112,2.75E-08,0.000148563,8.20E-07,1.735403,1.652807,2.01E-05,2.25E-10,0.003786346,7.05E-08
164.2,4.43E-15,0.05086225,2.63E-08,0.000142469,7.87E-07,1.662435,1.598977,1.93E-05,2.16E-10,0.003630616,6.77E-08
164.3,4.24E-15,0.04866279,2.52E-08,0.000136625,7.54E-07,1.745309,1.560179,1.85E-05,2.07E-10,0.003481291,6.49E-08
164.4,4.05E-15,0.04655845,2.42E-08,0.00013102,7.24E-07,1.711149,1.497109,1.77E-05,1.98E-10,0.003338108,6.23E-08
164.5,3.88E-15,0.0445451,2.32E-08,0.000125646,6.94E-07,1.815404,1.625789,1.70E-05,1.90E-10,0.003200813,5.98E-08
164.6,3.71E-15,0.04261882,2.22E-08,0.000120492,6.65E-07,1.872227,1.560067,1.63E-05,1.82E-10,0.003069166,5.73E-08
164.7,3.54E-15,0.04077584,2.13E-08,0.000115549,6.38E-07,1.793507,1.497002,1.56E-05,1.75E-10,0.002942933,5.50E-08
164.8,3.39E-15,0.03901255,2.04E-08,0.000110809,6.12E-07,1.718096,1.591958,1.50E-05,1.68E-10,0.002821891,5.28E-08
164.9,3.24E-15,0.03732552,1.95E-08,0.000106264,5.87E-07,1.775283,1.589798,1.44E-05,1.61E-10,0.002705829,5.06E-08
165,3.10E-15,0.03571143,1.87E-08,0.000101905,5.63E-07,1.700639,1.557065,1.38E-05,1.54E-10,0.00259454,4.86E-08
165.1,2.96E-15,0.03416715,1.79E-08,9.77E-05,5.40E-07,1.808342,1.494121,1.32E-05,1.48E-10,0.002487828,4.66E-08
165.2,2.83E-15,0.03268965,1.72E-08,9.37E-05,5.18E-07,1.732308,1.517676,1.27E-05,1.42E-10,0.002385505,4.47E-08
165.3,2.71E-15,0.03127603,1.65E-08,8.99E-05,4.96E-07,1.710918,1.46984,1.21E-05,1.36E-10,0.00228739,4.29E-08
165.4,2.59E-15,0.02992355,1.58E-08,8.62E-05,4.76E-07,1.63898,1.595014,1.16E-05,1.31E-10,0.002193311,4.12E-08
165.5,2.48E-15,0.02862955,1.51E-08,8.27E-05,4.56E-07,1.864562,1.530536,1.12E-05,1.25E-10,0.002103102,3.95E-08
165.6,2.37E-15,0.02739152,1.45E-08,7.93E-05,4.38E-07,1.786164,1.468664,1.07E-05,1.20E-10,0.002016602,3.79E-08
165.7,2.27E-15,0.02620701,1.39E-08,7.60E-05,4.20E-07,1.751648,1.409294,1.03E-05,1.15E-10,0.001933661,3.63E-08
165.8,2.17E-15,0.02507373,1.33E-08,7.29E-05,4.03E-07,1.677998,1.453616,9.85E-06,1.10E-10,0.001854131,3.49E-08
165.9,2.07E-15,0.02398946,1.28E-08,6.99E-05,3.86E-07,1.739694,1.491467,9.44E-06,1.06E-10,0.001777871,3.34E-08
166,1.98E-15,0.02295207,1.22E-08,6.70E-05,3.70E-07,1.666546,1.469918,9.05E-06,1.02E-10,0.001704748,3.21E-08
166.1,1.90E-15,0.02195955,1.17E-08,6.43E-05,3.55E-07,1.73574,1.410497,8.68E-06,9.74E-11,0.001634633,3.08E-08
166.2,1.81E-15,0.02100994,1.12E-08,6.16E-05,3.40E-07,1.706153,1.353478,8.32E-06,9.34E-11,0.001567402,2.95E-08
166.3,1.73E-15,0.0201014,1.07E-08,5.91E-05,3.26E-07,1.640312,1.490068,7.98E-06,8.95E-11,0.001502935,2.83E-08
166.4,1.66E-15,0.01923215,1.03E-08,5.67E-05,3.13E-07,1.597073,1.429832,7.65E-06,8.59E-11,0.001441121,2.72E-08
166.5,1.58E-15,0.01840048,9.87E-09,5.44E-05,3.00E-07,1.654832,1.410532,7.34E-06,8.24E-11,0.001381848,2.61E-08
166.6,1.52E-15,0.01760478,9.46E-09,5.21E-05,2.88E-07,1.729628,1.353511,7.04E-06,7.90E-11,0.001325013,2.50E-08
166.7,1.45E-15,0.01684349,9.06E-09,5.00E-05,2.76E-07,1.729626,1.33286,6.75E-06,7.57E-11,0.001270516,2.40E-08
166.8,1.39E-15,0.01611512,8.68E-09,4.79E-05,2.65E-07,1.753135,1.510589,6.47E-06,7.26E-11,0.001218261,2.30E-08
166.9,1.33E-15,0.01541825,8.32E-09,4.60E-05,2.54E-07,1.865703,1.51424,6.20E-06,6.97E-11,0.001168155,2.21E-08
167,1.27E-15,0.01475151,7.97E-09,4.41E-05,2.44E-07,1.822428,1.467588,5.95E-06,6.68E-11,0.001120109,2.12E-08
167.1,1.21E-15,0.01411361,7.64E-09,4.23E-05,2.34E-07,1.832442,1.408262,5.71E-06,6.41E-11,0.00107404,2.03E-08
167.2,1.16E-15,0.01350329,7.32E-09,4.06E-05,2.24E-07,1.755394,1.535613,5.47E-06,6.14E-11,0.001029865,1.95E-08
167.3,1.11E-15,0.01291936,7.02E-09,3.89E-05,2.15E-07,1.751076,1.473536,5.25E-06,5.89E-11,0.000987507,1.87E-08
167.4,1.06E-15,0.01236068,6.72E-09,3.73E-05,2.06E-07,1.67745,1.582639,5.03E-06,5.65E-11,0.000946892,1.80E-08
167.5,1.01E-15,0.01182616,6.44E-09,3.58E-05,1.98E-07,1.63207,1.521242,4.82E-06,5.42E-11,0.000907947,1.72E-08
167.6,9.69E-16,0.01131476,6.17E-09,3.43E-05,1.89E-07,1.563447,1.560446,4.62E-06,5.20E-11,0.000870603,1.65E-08
167.7,9.27E-16,0.01082547,5.92E-09,3.29E-05,1.82E-07,1.667521,1.506863,4.43E-06,4.98E-11,0.000834796,1.59E-08
167.8,8.86E-16,0.01035734,5.67E-09,3.15E-05,1.74E-07,1.672634,1.50814,4.25E-06,4.78E-11,0.000800461,1.52E-08
167.9,8.47E-16,0.009909453,5.43E-09,3.02E-05,1.67E-07,1.797462,1.447174,4.08E-06,4.58E-11,0.000767539,1.46E-08
168,8.10E-16,0.009480935,5.20E-09,2.90E-05,1.60E-07,1.721886,1.410425,3.91E-06,4.40E-11,0.00073597,1.40E-08
168.1,7.75E-16,0.009070947,4.99E-09,2.78E-05,1.54E-07,1.649487,1.458452,3.75E-06,4.22E-11,0.0007057,1.34E-08
168.2,7.41E-16,0.008678688,4.78E-09,2.67E-05,1.47E-07,1.580132,1.440969,3.59E-06,4.04E-11,0.000676675,1.29E-08
168.3,7.09E-16,0.008303392,4.58E-09,2.56E-05,1.41E-07,1.690141,1.462675,3.45E-06,3.88E-11,0.000648844,1.24E-08
168.4,6.78E-16,0.007944325,4.39E-09,2.45E-05,1.35E-07,1.624639,1.403546,3.31E-06,3.72E-11,0.000622158,1.19E-08
168.5,6.48E-16,0.007600785,4.20E-09,2.35E-05,1.30E-07,1.629057,1.409505,3.17E-06,3.57E-11,0.000596569,1.14E-08
168.6,6.20E-16,0.007272101,4.03E-09,2.26E-05,1.25E-07,1.653281,1.541653,3.04E-06,3.42E-11,0.000572032,1.09E-08
168.7,5.93E-16,0.006957631,3.86E-09,2.16E-05,1.19E-07,1.742661,1.616558,2.91E-06,3.28E-11,0.000548505,1.05E-08
168.8,5.67E-16,0.006656759,3.70E-09,2.07E-05,1.15E-07,1.837436,1.638715,2.79E-06,3.14E-11,0.000525945,1.01E-08
168.9,5.42E-16,0.006368898,3.54E-09,1.99E-05,1.10E-07,1.760179,1.57247,2.68E-06,3.02E-11,0.000504313,9.64E-09
169,5.18E-16,0.006093485,3.40E-09,1.91E-05,1.05E-07,1.68617,1.508904,2.57E-06,2.89E-11,0.000483571,9.25E-09
169.1,4.96E-16,0.005829982,3.25E-09,1.83E-05,1.01E-07,1.789565,1.447906,2.46E-06,2.77E-11,0.000463682,8.88E-09
169.2,4.74E-16,0.005577874,3.12E-09,1.75E-05,9.69E-08,1.71432,1.51016,2.36E-06,2.66E-11,0.000444611,8.52E-09
169.3,4.53E-16,0.005336667,2.99E-09,1.68E-05,9.29E-08,1.67295,1.591967,2.27E-06,2.55E-11,0.000426325,8.17E-09
169.4,4.33E-16,0.005105892,2.86E-09,1.61E-05,8.91E-08,1.602608,1.527613,2.17E-06,2.45E-11,0.00040879,7.84E-09
169.5,4.14E-16,0.004885096,2.74E-09,1.55E-05,8.55E-08,1.767825,1.525465,2.08E-06,2.35E-11,0.000391977,7.52E-09
169.6,3.96E-16,0.004673847,2.63E-09,1.48E-05,8.20E-08,1.693495,1.521863,2.00E-06,2.25E-11,0.000375855,7.21E-09
169.7,3.79E-16,0.004471734,2.52E-09,1.42E-05,7.86E-08,1.713654,1.460342,1.92E-06,2.16E-11,0.000360396,6.92E-09
169.8,3.62E-16,0.004278361,2.41E-09,1.36E-05,7.54E-08,1.641601,1.489964,1.84E-06,2.07E-11,0.000345573,6.64E-09
169.9,3.47E-16,0.00409335,2.31E-09,1.31E-05,7.23E-08,1.75549,1.529216,1.76E-06,1.98E-11,0.00033136,6.37E-09
170,3.31E-16,0.00391634,2.22E-09,1.26E-05,6.93E-08,1.70385,1.467397,1.69E-06,1.90E-11,0.000317732,6.11E-09
170.1,3.17E-16,0.003746984,2.12E-09,1.20E-05,6.65E-08,1.748801,1.437549,1.62E-06,1.82E-11,0.000304663,5.86E-09
170.2,3.03E-16,0.003584952,2.04E-09,1.15E-05,6.38E-08,1.675271,1.459335,1.55E-06,1.75E-11,0.000292133,5.63E-09
170.3,2.90E-16,0.003429926,1.95E-09,1.11E-05,6.11E-08,1.808304,1.400342,1.49E-06,1.68E-11,0.000280118,5.40E-09
170.4,2.77E-16,0.003281604,1.87E-09,1.06E-05,5.86E-08,1.732271,1.595249,1.43E-06,1.61E-11,0.000268596,5.18E-09
170.5,2.65E-16,0.003139697,1.79E-09,1.02E-05,5.62E-08,1.755682,1.547545,1.37E-06,1.54E-11,0.000257549,4.97E-09
170.6,2.53E-16,0.01328942,1.72E-09,9.76E-06,5.39E-08,1.681862,1.484986,1.31E-06,1.48E-11,0.000246956,4.77E-09
170.7,2.42E-16,0.01271474,1.64E-09,9.36E-06,5.17E-08,1.721078,1.58456,1.26E-06,1.42E-11,0.000236799,4.57E-09
170.8,2.32E-16,0.01216491,1.58E-09,8.98E-06,4.96E-08,1.648713,1.520504,1.21E-06,1.36E-11,0.00022706,4.39E-09
170.9,2.22E-16,0.01163886,1.51E-09,8.61E-06,4.76E-08,1.646018,1.563373,1.16E-06,1.31E-11,0.000217721,4.21E-09
171,2.12E-16,0.1171638,1.45E-09,8.26E-06,4.56E-08,1.593502,1.500174,1.11E-06,1.25E-11,0.000208766,4.04E-09
171.1,2.03E-16,0.1120972,1.39E-09,7.92E-06,4.37E-08,1.82687,1.464438,1.06E-06,1.20E-11,0.00020018,3.87E-09
171.2,1.94E-16,0.1077575,1.33E-09,7.59E-06,4.19E-08,1.750057,1.534581,1.02E-06,1.15E-11,0.000191947,3.72E-09
171.3,1.85E-16,0.1682253,1.27E-09,7.28E-06,4.02E-08,1.676473,1.472546,9.78E-07,1.10E-11,0.000184052,3.57E-09
171.4,1.77E-16,0.2053766,1.22E-09,6.98E-06,3.86E-08,1.605983,1.591466,9.38E-07,1.06E-11,0.000176482,3.42E-09
171.5,1.69E-16,0.203103,1.17E-09,6.70E-06,3.70E-08,1.702479,1.527132,8.99E-07,1.02E-11,0.000169223,3.28E-09
171.6,1.62E-16,0.2658575,1.12E-09,6.42E-06,3.55E-08,1.644237,1.582922,8.62E-07,9.74E-12,0.000162263,3.15E-09
171.7,1.55E-16,0.2918015,1.07E-09,6.16E-06,3.40E-08,1.624815,1.518933,8.27E-07,9.34E-12,0.000155589,3.02E-09
171.8,1.48E-16,0.3300934,1.03E-09,5.91E-06,3.26E-08,1.599486,1.45753,7.93E-07,8.96E-12,0.00014919,2.90E-09
171.9,1.42E-16,0.315819,9.86E-10,5.66E-06,3.13E-08,1.774541,1.510719,7.60E-07,8.59E-12,0.000143054,2.78E-09
172,1.36E-16,0.4057935,9.44E-10,5.43E-06,3.00E-08,1.699928,1.558322,7.29E-07,8.24E-12,0.00013717,2.67E-09
172.1,1.30E-16,0.3882456,9.05E-10,5.21E-06,2.88E-08,1.717285,1.592806,6.99E-07,7.90E-12,0.000131529,2.56E-09
172.2,1.24E-16,0.4151932,8.67E-10,4.99E-06,2.76E-08,1.64508,1.528417,6.70E-07,7.58E-12,0.000126119,2.46E-09
172.3,1.18E-16,0.526292,8.31E-10,4.79E-06,2.65E-08,1.685613,1.57575,6.43E-07,7.26E-12,0.000120932,2.36E-09
172.4,1.13E-16,0.5035333,7.96E-10,4.59E-06,2.54E-08,1.662083,1.512051,6.16E-07,6.97E-12,0.000115958,2.26E-09
172.5,1.08E-16,0.4817588,7.63E-10,4.40E-06,2.43E-08,1.592198,1.53724,5.91E-07,6.68E-12,0.000111189,2.17E-09
172.6,1.04E-16,0.6032274,7.31E-10,4.22E-06,2.33E-08,1.662889,1.475098,5.67E-07,6.41E-12,0.000106615,2.08E-09
172.7,9.91E-17,0.5771418,7.01E-10,4.05E-06,2.24E-08,1.6362,1.526349,5.43E-07,6.14E-12,0.00010223,2.00E-09
172.8,9.48E-17,0.5521842,6.71E-10,3.88E-06,2.15E-08,1.634577,1.464646,5.21E-07,5.89E-12,9.80E-05,1.91E-09
172.9,9.06E-17,0.5522881,6.43E-10,3.73E-06,2.06E-08,1.677134,1.421464,5.00E-07,5.65E-12,9.40E-05,1.84E-09
173,8.66E-17,0.676523,6.16E-10,3.57E-06,1.97E-08,1.606616,1.525808,4.79E-07,5.42E-12,9.01E-05,1.76E-09
173.1,8.29E-17,0.6472678,5.91E-10,3.43E-06,1.89E-08,1.6211,1.464128,4.59E-07,5.20E-12,8.64E-05,1.69E-09
173.2,7.92E-17,0.6192778,5.66E-10,3.29E-06,1.82E-08,1.552939,1.465835,4.41E-07,4.98E-12,8.29E-05,1.62E-09
